pathway	GeneSetCollection	direction	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	FDR_global
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP	IMMUNOLOGIC	Down	0.115711252653928	0.30907084590457	-0.309222691554468	-1.16404970654451	217	181	SRCIN1,MEP1A,GDNF,IFT140,ADCYAP1R1,ESRRG,NRIP3,KIF1C,FBXO36,DEXI,THOC2,TSPAN13,SLC1A4,SPIRE2,AP1G2,UBL5,DDR1,NEK8,WIPF2,TRAPPC9,TGIF2,RPL23,PGPEP1,ATP1A2,HDHD3,DZIP3,HDAC3,ASAP2,VAMP8,XKR5,SMC5,SLC39A4,KCND3,MINK1,RBMS2,PPIF,RUSC2,HDAC10,TSC1,DACT2,CLN6,TACR1,RBM4B,MPP7,PLCH2,RICTOR,MACROD1,KSR1,RAC3,KIAA1324,SIX5,C2CD2,TPCN1,NIPAL3,LGALS4,SUOX,CARD14,PERP,PRAP1,GSTA3,NR1D1	0.348589451550727
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	PATHWAYS	Down	0.109919571045576	0.35961861929684	-0.306760500530179	-1.16423025191349	204	197	S100A4,ALDH3B1,ASL,SRPX2,POLD4,CAST,SQRDL,FURIN,SEC24D,MYOF,PTPRC,PTRF,RAB11FIP1,STAT6,LAMB1,EMP3,SERPINE1,SFT2D2,MAN2A1,SH2B3,RRAS,ANXA4,RBM47,MYH9,CASP8,SLC16A3,LGALS1,FXYD5,PTPN6,ARHGAP29,IFI30,UCP2,COL1A1,HFE,CYBRD1,ANXA2,CHI3L1,PLBD1,COPZ2,LCP1,NPC2,PYGL,ALOX5,ACPP,DCBLD2,CNN2,BLVRB,EHD2,ACSL1,GCNT1,NRP1,PLS3,TLR4,P4HA2,LRRFIP1,RAB27A,NOD2,FHL2,CYTIP,LILRB3	0.338514528901077
GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP	PATHWAYS	Down	0.203499079189687	0.481233692836944	-0.375358759026192	-1.16426752277653	441	50	ATP7B,STIM1,SVIL,ARID5B,PBXIP1,SLC26A11,PLIN3,LGALS1,SEMA6A,SYNGR1,C20orf194,FKBP14,KDELR3,HMGCL,MAP3K1,IGFBP5,PGAP1	0.464783845988141
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	IMMUNOLOGIC	Down	0.164028776978417	0.375925081074521	-0.341015784992084	-1.16437870661666	341	90	FADS1,GABRB2,SLC7A4,VRK3,B4GALT6,SLC22A1,FERMT1,HACE1,RAB11B,ERCC6L,ERP44,GJA5,CLIC5,RALGDS,TMEM158,PTEN,S100A5,TMEM98,CHST7,SLC35E3,DPYSL3,TMTC2,PERP	0.417902539228317
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	IMMUNOLOGIC	Down	0.134596211365902	0.337431368815259	-0.325204998509648	-1.16438062901912	269	124	PLCH2,PDGFB,SEMA3C,ADAM28,INHBB,ANKS4B,IHH,CGREF1,SDK2,TMEM37,CFI	0.378944070492376
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	PATHWAYS	Down	0.14576802507837	0.41589679256351	-0.316338989052839	-1.16440549717431	278	152	WWC1,CHST11,PPIF,KLHL21,CITED2,SMAD3,C8orf4,SLC12A7,JUNB,SLC39A14,LBH,IFNGR2,ARL14,HEXIM1,EFNB2,DNAJB9,MAFF,GLIPR1,SEMA3C,FGD6,B4GALT1,HEY1,BCL6,ID1,RXRA,TGFA,TNFRSF21,ZNF395,BMP2,TRIB2,SDF2L1,IRS1,ID2,LDLR,IER3,INSIG1	0.395830963655629
ONDER_CDH1_TARGETS_2_DN	PATHWAYS	Down	0.0560806553245117	0.251267882909587	-0.285749500987673	-1.16460539253984	88	413	INPP4B,LAD1,SDC4,GPRC5A,FERMT1,ALS2CL,CBLC,SPINT2,IL1RAP,ANO1,RPS6KA1,MST1R,IGSF3,ITGB4,RAPGEF5,ERBB3,STAP2,LTB,MIA,SCEL,WWC1,MAP7,MOB3B,RBM47,TMEM40,SERPINB1,SPRR1A,GPM6B,IL36G,C1orf106,CORO2A,C10orf10,MYO5C,CA12,PRSS8,SPCS3,MYO1E,LYN,CA2,MTSS1,MAOA,TRIM29,GCH1,RASSF9,IFI30,SCNN1A,ABCG2,NFE2L3,ARHGEF4,CA9,SEMA3F,CD55,MTUS1,FRMD4B,SDC1,LYPD3,DHRS1,TIMP3,GALNT3,SEMA3C,EDN1,ESRP2,ST6GAL1,CD9,FGD6,FGFR3,TFRC,LIMK2,PTGES,HBEGF,ST6GALNAC2,ZDHHC13,RAB17,ITM2A,TPD52L1,EPAS1,PSTPIP2,LPAR2,CELSR1,SLC6A8,P2RY2,GALNT14,NDRG1,FGFBP1,LRRC1,SERINC5,TGFA,PPL,PRKCZ,GJB5,TNFRSF21,BACE2,SFN,HOOK1,GM2A,BMP2,AQP3,TCF7L1,FGFR2,GCLC,SLC39A8,CADM1,SERPINA3,TSPAN1,PERP,EFNA1,TFCP2L1,CEACAM1,GALNT6,IER3,MPZL2,ARHGDIB,SIRPA	0.231247454322215
GSE7852_TREG_VS_TCONV_DN	IMMUNOLOGIC	Down	0.117490696438065	0.311239700118271	-0.309951794582038	-1.16498731191724	220	179	ITPR1,ELOVL7,USP12,CLN3,DAP,FAAH,PIK3R5,ALS2CL,FAM49A,KLF13,ANKRD13D,DOLK,AAK1,GPBP1L1,MOB3B,LYST,FAM160B1,CCDC141,EIF2AK3,ZNF652,FAM102A,AP4M1,TTLL12,PIM2,SLC12A7,ARHGAP29,GALNT10,GPSM3,PARP16,HPCAL1,ENTPD5,AQP11,DIRC2,PAQR7,ATP2A3,NPC2,SEMA4A,ZAP70,TANC1,WBSCR27,TMEM9B,LIMK2,ST3GAL6,DENND3,PDLIM4,HIPK1,HMHA1,APPL2,PAG1,PCYT2,UGCG,MAP3K1,PGAP1	0.351453919424967
PROVENZANI_METASTASIS_DN	PATHWAYS	Down	0.148803329864724	0.419779217766172	-0.325955573031697	-1.16503619004497	285	125	TSEN34,SDC4,SPINT2,SERPINE1,AP2S1,ANO1,RRAS,MYL6,CYP51A1,AK4,KDELR2,PDGFC,COL4A2,TIMP2,WIPI1,TRAPPC6A,BCAT2,TRIM29,RINT1,DDAH1,NFE2L3,COTL1,CKB,CTDSPL,MAOB,IFITM2,GPD1L,HSPB1,VAMP3,BLVRB,CLDN3,PDLIM4,EPAS1,FAM171A1,PFN2,PDIA6,TRIB2,PON2,P4HA2,GPI,ETHE1	0.399874252328088
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_UP	IMMUNOLOGIC	Down	0.120249869859448	0.315655908381052	-0.313912057220119	-1.1650461156123	230	158	PRRG1,TPI1,RLF,UAP1L1,P4HB,RAD54L,C20orf27,TLE6,EMP1,SLC11A2,ATF7IP2,EPHX2,CA2,NFKBIA,MUC5B,RINT1,FAM114A2,SYNJ2BP,ARHGEF4,ADAMDEC1,MAP2K6,LPL,BAG2,RGS16,NUDT7,TMEM97,GPD1L,TK1,MTMR7,RFK,CLDN8,GOLPH3L,PRKAB2,SNTA1,BMP2,USP53,SH2D4A,C1QTNF1,ANGPTL2,SEPT8	0.355427867461185
GO_HOMEOSTATIC_PROCESS	GO_BP	Down	0.00917431192660551	0.0875797766254487	-0.267135229300533	-1.1651712763137	8	1214	RPS17,SFXN2,P2RY1,LAMTOR1,DNA2,SFXN5,ENDOG,NOX4,PKP2,SLC26A2,SLC9A1,MALL,SCARB1,POLD4,ATP7A,MUC2,ITPR1,RAB20,NARFL,MCU,PIK3R2,SKIL,CFL2,EDN2,GCK,CLN3,ATPIF1,VPS13C,CYP26B1,PTPRC,HK1,GSTP1,FGF23,RC3H1,DNASE2,ADM,PRDX4,RAD51D,IVD,TF,RAC1,SLC35G1,CLCN6,PPP1R13L,APOC2,SMC5,SLC39A4,PLA2G6,ABCB7,PPT1,TMEM203,CTC1,ABCB6,NOL3,SLC28A3,TP53INP2,SMG6,ATP7B,ABCA4,PPARG,ATP6V1F,NDN,PPP1R3G,RYR3,ATP6V1H,ATP1B1,SLC4A7,OBFC1,P4HB,GPRC5B,ATP13A3,ACOX3,PLA2G10,RAB11B,POLA2,SLC26A11,DCLRE1C,NR1H4,ATP6V0D1,TMPRSS3,RAB11A,TMOD3,NUS1,CTNNB1,SLC46A1,MPV17,HIST4H4,FTO,SLC11A2,ATP6V1C2,ERP44,EPHX2,GJA1,CA12,KCNJ10,PTPRN,ATP6V0E1,ATP6V0D2,FFAR2,PTPN2,CHMP2B,LYN,CA2,DYNLT1,ACAD11,LGALS1,CLN6,SLC12A7,HNF4A,PRCP,TMEM165,SLC39A14,SCNN1A,POLD1,TET2,UCP2,NPHP3,HFE,PRKACA,LEPR,FABP3,PIK3R1,F2,ABCG2,PLCG2,AIFM1,ARRDC3,XRCC3,ATP6V1E1,PTK2B,CD55,STC1,MUC5AC,JMJD6,CYBRD1,PRDX5,LPL,KISS1,ATP1A1,TACR1,ATP13A2,RAB3D,OIT3,CKB,CCKBR,FAM20A,CAV1,TMX4,ACACA,SLC37A4,AXL,SLC39A13,NOP10,TRIM32,TMEM97,MCOLN1,THRA,ADIPOR1,ACADM,ATP2A3,RPA1,CIDEA,ACAD9,NPC2,SLX1A,PYGL,EDN1,DEDD2,ANKRD11,HMOX1,SLC22A17,TXNDC11,KLHL3,UPK3A,JAK3,RAC3,PDK2,CD38,ESR1,HSPB1,GCNT2,TNNI3,BCL6,TFRC,GLRX,WNK4,BDH2,USH1G,BCL2L11,ACOX1,TRPM1,SLC31A1,ATP2C1,MICU1,ACSM3,INPP5K,TPCN1,RASA3,CALR,EPAS1,SFXN3,LPAR2,SPNS2,UTS2,GSR,P2RY2,GRIN1,EGLN1,AQP1,SLC4A8,FABP4,PBLD,ERO1L,NOS3,PROM1,TFF1,GIPR,PLCE1,CMA1,TRPM4,SLC30A7,PFKM,SFN,EPOR,PCSK9,PDIA6,DFNB31,AQP3,CHRNA1,RORA,SLC34A3,TMTC2,KRT1,TLR4,AQP4,GCLC,SLC39A8,SLC40A1,SLC4A4,SERPINA3,ATP2C2,HSPA1A,IRS1,ATP6V0A1,FKBP1B,HEPH,ID2,AACS,HKDC1,LDLR,GPI,NOD2,C1QTNF1,ATP6V0A4,SLC26A9,NR1D1,PKHD1,ADRA2A,IGFBP5,ADORA1,NXNL2,FN1,MFI2,FGFR4,ACACB,TRPV4,ABCG5,PRKAR2B,GAS6	0.072953157496952
UDAYAKUMAR_MED1_TARGETS_UP	PATHWAYS	Down	0.151813471502591	0.42449468471847	-0.326257517132491	-1.16528284150638	292	124	PHB,DARS,RBM47,SEPT6,TLE6,SLC16A3,FDX1,DTYMK,PJA2,GCH1,POLR3G,HIGD1A,SDC1,CHPT1,AP1S2,ME1,APEH,FKBP14,ASPH,DHFR,CEP70,C21orf33,KIAA0101,CAV2,ACSL3,ME2,SDF2L1,RDH11,TSPAN12	0.404102525593852
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP	IMMUNOLOGIC	Down	0.116931216931217	0.310845017465236	-0.311299753154508	-1.16531383933577	220	173	USP3,CBX6,BAAT,ARHGEF4,THBS3,EML1,RAB3A,PDC,S100A5,CLMN,ARHGAP44,CLDN10,MAN1C1,C12orf29,OLFML2A,SPP1,GIPR,MAP3K13,ALDOC,SFN,C1orf21,PEG3,SEMA6B,ETHE1,PLAT,PLCD1	0.350610468091517
GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GO_BP	Down	0.220790378006873	0.51879746835443	-0.40570491915047	-1.16539075820068	513	35	PINK1,TRIAP1,VPS13C,SIRT4,PRELID1,NOL3,PPIF,BNIP3,FLCN,ACAA2,VAT1,MPV17L,HSPA1A	0.485114624908852
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	PATHWAYS	Down	0.106382978723404	0.3528501707089	-0.307717902887291	-1.16552718912005	199	193	VWF,REEP1,SVIL,GFOD1,TSKU,TFF2,WWC1,RPUSD1,TMPRSS3,ATP6V1C2,MAG,FAM102A,CA12,PPARGC1B,TJP3,SCNN1A,PHLDA2,HPDL,XRCC3,CYP4F22,HCK,BHLHE40,FGFRL1,ADAMTSL5,KDM4B,BCL11B,PRSS23,KHK,RAPGEFL1,CXXC5,B4GALT1,SMTNL2,PTGES,TPD52L1,SPINK4,CHST8,P2RY2,FRK,C1QTNF6,FAM46C,MYB,C16orf74,DOK7,ACSS1,PDZK1,LRG1,SUSD3,NXNL2,FHL2	0.332814883046676
GSE22886_CTRL_VS_LPS_24H_DC_UP	IMMUNOLOGIC	Down	0.110101549973276	0.300008250262753	-0.308027875767769	-1.16564738737264	205	189	TXNRD3,COPZ1,HSD17B10,PNPO,SUCLG2,PTDSS1,NT5DC2,MAST3,GPX1,RTN3,BRPF1,ARFIP1,SYK,WDR61,RPL30,GNAS,SLC16A1,EIF4B,EIF3K,ACO2,HAT1,ISYNA1,S100A4,IMPA2,EEF1B2,ATP5F1,CYFIP1,HS2ST1,CERK,SEC24D,VAMP8,GDE1,EIF2D,ADCK2,MGAT4A,NDUFB5,MLEC,UQCRH,UFSP2,TRAPPC6A,ZMYM3,RNMT,COTL1,PTGS1,CHPT1,TACC1,TRIM32,MAF,AP1S2,GLIPR1,GPD1L,BDH1,TMEM9B,TBXAS1,PPIH,EGLN1,GRAMD4,NRP1,CETN2,PON2,S100B,METTL7A,TRAM2	0.338600673685257
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP	PATHWAYS	Down	0.194328219432822	0.469213417584607	-0.373796331117539	-1.16584920563948	417	52	SOD1,TP53I11,ANXA1,CALU,GOLGA4,OAZ1,PRDX4,CCNL2,GALNT2,TBCA,EFNB1,GOLPH3,PRSS23,AKAP12,RPL7A,GLRX,BNIP3L,NDRG1,UGCG,FN1,FGFR4	0.453226873682476
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN	IMMUNOLOGIC	Down	0.133605303416624	0.335874632737767	-0.322383391556924	-1.16605342289679	261	134	CCDC167,CAV1,TPD52,RGS13,CLPTM1L,CD38,CEP70,DNAJC25,FABP4,GINS1,KIAA0101,RRM2,PARM1,AMN,DMBT1,PDZK1,TRAM2	0.377682029153792
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP	IMMUNOLOGIC	Down	0.116931216931217	0.310845017465236	-0.311718508333357	-1.16612964953619	220	172	LYN,MTSS1,KLF9,PTPN6,CDC25B,ABR,IFI30,ENDOD1,CRIP1,HCK,IFNGR2,EPHA4,PLCH2,SYNJ2,TACC1,SORD,BDH1,ST6GAL1,ADAM28,CSPG5,SIPA1L1,TFDP2,GLS2,IZUMO4,SPP1,LRMP,CMA1,GCNT1,GM2A,KIF21B,TRIB2,PRKCD,GNAZ,IRS1,SPIB,AHNAK,METTL7A	0.350610468091517
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN	IMMUNOLOGIC	Down	0.117740232312566	0.311417161686657	-0.311028540433527	-1.16621527332234	222	175	SDC1,SORT1,LTB4R,IFITM2,HMOX1,FAM134B,BDH1,AHCYL2,MXI1,TFRC,TPCN1,ANK1,HIPK1,GPR35,FAM63B,FABP4,KLHL7,EPOR,TRIB2,HSD17B11,PRKCD,INVS,ARHGEF12,PAG1,FRY,RASSF4,METTL7A,SIRPA	0.351571396569932
GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN	IMMUNOLOGIC	Down	0.120432321152856	0.315718302492836	-0.312919502722136	-1.16639482603801	233	163	RPA3,OXA1L,ATAT1,SEMA6C,FZD5,EIF3K,SLC16A4,SLC5A3,DARS2,UQCR11,S100A10,PFDN5,MRPS33,EEF1B2,TGFB3,SERF2,PQLC3,DZANK1,TNPO3,C2orf68,PPT2,RPL21,DYNLRB1,SNRPD2,IER3IP1,MDH1,MPV17,MYL7,CBR1,TIMM8B,RPL24,IFT46,SEMA6A,HIST3H2A,PGM3,TAOK2,CYP2C9,PHACTR4,ESRP2,RPL7A,SAP18,GSTO1,ING4,ARMCX4,EPS8L3,FAM111A,HMGCL,MGST3,TM6SF2,PBLD,CDKN2C,EPOR,RPL5,LBP,CDX2	0.355873750913965
GRABARCZYK_BCL11B_TARGETS_UP	PATHWAYS	Down	0.181648812296227	0.454845021110081	-0.359376659557356	-1.16642202426411	389	65	TPRG1L,TIMP1,TMEM167A,S100A4,PDCD6IP,TOR1AIP2,SLC35A1,GMFB,USP44,DENND1B,AK4,PLEKHA8,NUS1,MAPK6,LGALS1,PIK3R1,ANXA2,BNIP3,ACACA,ID1,IKZF2,ID2,AHNAK,RAB27A,NQO1,TRAM2,PRKAR2B	0.438113571197526
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	PATHWAYS	Down	0.10043431053203	0.344161366907687	-0.305090923767591	-1.16652384352015	184	209	ADAM10,ARID4A,FLII,MYO9B,ATP6V0E2,SEC14L1,SRP9,TKT,LBR,PRDX3,MYCBP,TUBA4A,GNAS,RALBP1,STK38,TOPBP1,UQCR11,ULK1,ANXA11,ZFP36L2,DDX23,ACVR1B,CBX1,OAZ1,TNPO3,UBN1,GDI2,STAT6,HNRNPUL1,TOB1,RPS6KA1,RERE,SNAP23,HSBP1,LTB,PITPNM1,CAPZB,CASP8,GNAI2,CITED2,PHKA2,PRCP,NUP214,HDAC5,PLCG2,BARX2,NPEPPS,IDS,PEX1,ARPC3,GALNT3,RBL2,CELF2,CPNE3,NFE2,IGF2R,ACLY,YY1,ST8SIA4,MAPK3,PHKB,TGFA,CDKN2D,ME2,APAF1,NCOA4,LRRFIP1,DAPK2,TRIM27,ARHGDIB	0.323299672953123
GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_DN	IMMUNOLOGIC	Down	0.138671875	0.341575134377191	-0.327682434722715	-1.16662879422617	283	118	DIP2A,ACBD3,S100A4,IMPA2,ITPR1,KLF4,LPCAT3,PDCD1,KCND3,RAPGEF5,TMPRSS3,CASP8,PQLC1,CHMP4C,ETFDH,GSTK1,FAM83E,DNAJB9,ACAA2,TPD52,UNC13B,CHST15,KCTD7,WNK4,DTNA,PPP2R3A,BLNK,ATG9B,TGFA,BACE2,FNDC8,SVIP,MPZL2	0.38502527397422
GO_RESPONSE_TO_OXYGEN_LEVELS	GO_BP	Down	0.0773286467486819	0.305230939357438	-0.29529346129609	-1.16672000044701	131	295	ENDOG,NOX4,TBL2,SLC9A1,TGFB3,ITPR1,NARFL,LDHA,PINK1,ATG7,CDKN1A,SIRT4,ARNT,ADM,CCNA2,PAM,CPEB4,P2RX2,MTOR,NOL3,PDLIM1,WTIP,PPARG,ATP1B1,ALKBH5,P4HB,ZNF354A,CAT,VASN,ALDH3A1,PKLR,EEF2K,SLC11A2,DPP4,CITED2,TSC1,FUNDC1,SMAD3,PDK1,PGF,UCP2,COL1A1,AIFM1,CA9,PTK2B,STC1,BNIP3,NPEPPS,CAV1,EGLN3,WNT5A,PDGFB,PTEN,FAM162A,EDN1,ALOX5,HMOX1,ACAA2,PLOD2,CD38,TFRC,SOCS3,CHRNA4,BNIP3L,CLDN3,EPAS1,UTS2,ANGPT2,EGLN1,AQP1,ERO1L,NDRG1,BMP2,RORA,CRYAB,PPARD,KDM3A,HIF3A,S100B,APAF1,ADORA1,PLAT	0.277601249058467
GO_NEGATIVE_REGULATION_OF_GLIOGENESIS	GO_BP	Down	0.206390328151986	0.503885642486467	-0.402002072996739	-1.16675073405752	477	37	HES5,SKI,CTNNB1,F2,ID4,DAB1,MBD1,ID2	0.468872307074706
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN	IMMUNOLOGIC	Down	0.114285714285714	0.306776859504132	-0.311751938216985	-1.167006540682	215	173	TXK,PDLIM1,STT3B,ITGA3,TMEM176B,TDRKH,ZDHHC8,PLIN3,TMEM176A,IDH2,IGF1R,DAPK1,ECM1,IFNGR2,RORC,TPD52,TANC1,ACPP,ITGA7,GCNT2,MYO10,SYNPO,ELOVL6,FANCG,FASN,ARRB1,NDRG1,NAPEPLD,PHLDB1,IL17RE,ESPN,CYP2S1,AQP3,RORA,SLC41A2,TRIB2,APPL2,JAKMIP1,MGLL	0.34571965663262
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	IMMUNOLOGIC	Down	0.113527851458886	0.30558436039099	-0.312566297589256	-1.16708658623133	213	170	SORBS3,DLGAP4,ZNF467,BBIP1,CDC25B,USP19,ABR,CA11,IKBKG,C5orf45,CD302,HEXIM1,THRA,LTB4R,WWOX,UPK3A,PLXNA2,ESR1,LIMK2,ADAM11,HBEGF,TFDP2,DGKA,GLS2,HMHA1,SUOX,PPARD,TRIB2,PLA2G4C,TRAM2,PLCD1	0.34457018767324
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	PATHWAYS	Down	0.111228813559322	0.361325049388725	-0.309531485517644	-1.16712765928846	209	187	GNG11,GRB2,SOD1,P2RY1,CALU,ADRA2B,TGFB3,PIK3R2,GNA11,GNG4,GNB5,PIK3R5,TF,RAC1,SERPINF2,VWF,SERPINE1,RHOA,PROS1,WDR1,GNAI2,LYN,COL1A1,PIK3R1,F2,PLCG2,CSK,GNG8,GNG7,PF4,PRKCA,VAV1,PDGFB,CD9,GP9,VCL,DGKA,MAPK3,VEGFB,ARRB1,PRKCZ,DGKD,GNG13,THPO,PRKCD,CRK,RAPGEF3,ADRA2A,FN1,GNA14,MGLL	0.340326198636852
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_UP	IMMUNOLOGIC	Down	0.110933333333333	0.300928853978448	-0.30998412927039	-1.16742486919535	207	183	TBC1D13,CD59,CREBL2,GPD2,PAM,TDP2,TUBB,ST13,KLHDC10,EBI3,ATP6V1H,SLC11A2,PPME1,MYO1E,MAOA,WSB2,ZMYND8,GCLM,PNPLA6,ACOT13,ATP6V1E1,LPL,FDPS,RGL1,GSTM3,CHI3L1,UGP2,WNT5A,TUBB4B,PPP6R2,TRIM16,IGF2R,BDH1,HSPB1,NEFH,KCTD7,ATP2C1,CPM,LIMK1,LSS,TGFA,NRP1,P4HA1,C1QTNF1,UGCG,RASSF4,NQO1,NEU1,MGLL	0.339817843542564
KRAS.DF.V1_UP	ONCOGENIC	Down	0.104067617538299	0.217527542490173	-0.310705500138608	-1.16748626403353	196	172	INPP4B,EMP3,MAP3K6,AURKB,CBLC,SERPINE1,CDA,SLC4A7,OBFC1,CRYZ,ELK3,BMPR2,FADS2,CAT,FAM168A,SERPINB1,TIMP4,DNASE1L1,DLGAP4,SPAG4,PLIN3,NAT1,LTBP3,GCH1,ZMYND8,TMEM158,PLCH2,LOC81691,HSD17B2,AKAP12,ASPH,BCL6,GLRX,SMYD3,CAPRIN2,GLS2,SCG5,GSTT2,NRP1,ALDOC,BMP2,SLC2A10,FKBP1B,SLC22A4,BEX4,GALNT6,DPYSL2,PLAT	0.329446935724963
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP	PATHWAYS	Down	0.204315886134068	0.482858891949801	-0.385722469082308	-1.16781977645848	444	45	GCAT,MPV17L2,CALU,SLC9A1,NAGA,SPCS3,MAP2K3,RBBP4,MAPRE1,PISD,FDFT1,AFP	0.466000910354763
STEARMAN_TUMOR_FIELD_EFFECT_UP	PATHWAYS	Down	0.223471223021583	0.501768801802445	-0.416781348695143	-1.16790952222059	496	32	CTSD,F7,CD68,LPL,CHI3L1,PTGS1,WDR81,CMIP,SOCS3,SPP1,LRG1,SIRPA	0.488126214154433
LEE_LIVER_CANCER_CIPROFIBRATE_UP	PATHWAYS	Down	0.183085501858736	0.456027440813931	-0.369229688970757	-1.16801365433212	393	57	MLYCD,GIPC2,SPRR1A,COL4A2,MYO5C,UCP2,LEPR,LPL,CIDEA,PMM1,IGFBP1,BSG,DAB1,RAD51B,FABP4,IGFBP2,LY6D,PLAT,GATM	0.439484965797772
GO_LONG_TERM_MEMORY	GO_BP	Down	0.232923207467119	0.531522464868748	-0.427726327310391	-1.16826578111857	548	28	EIF2AK4,CTNS,MTOR,NTF4,PJA2,TACR1,GRIN1,PRKCZ	0.496363310284359
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GO_BP	Down	0.157869249394673	0.442613466179957	-0.339206322770892	-1.1683031748851	325	97	RORC,ID4,SORT1,WNT5A,FNDC5,TRPM4,BMP2,RORA,PPARD,METRNL,TRIB2,ID2,NR1D1,TRPV4,INSIG1	0.410311115172004
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_UP	IMMUNOLOGIC	Down	0.1129883843717	0.304484775761212	-0.311638716755693	-1.16850315643859	213	175	SYN1,LRRC26,APOC2,CBLC,SPINT2,PLA2G12B,LAMA5,ZIC3,SNRPD1,SLC16A2,BMPR2,SSBP1,RAB26,TOMM7,BCORL1,KREMEN1,ANKRD29,IFI30,ASB8,GPR158,ENDOD1,CXCL17,NPR2,ZFAND1,ACADM,AKAP12,PADI4,NLGN2,RXRA,BLVRB,DOK4,CALR,TJP2,TFF1,C16orf89,GKN1	0.343818980242888
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP	IMMUNOLOGIC	Down	0.103485254691689	0.290465667180718	-0.308663161619849	-1.1685576156214	192	190	MERTK,GFOD1,SLC4A7,FAM168A,NDRG2,TM9SF1,PDGFC,TESC,ABCC5,DPM3,CCNI,UROD,PLXND1,ABCG2,MOSPD3,THBS3,EPHB2,CD302,CTDSPL,ALDH9A1,RPA1,RNASE4,KHK,OAT,UNC13B,CD9,CREB3L2,DTNA,SESN1,RXRA,BNIP3L,TULP4,CHST7,TPD52L1,DGKA,EPAS1,CPM,TRAK1,SERINC5,GRAMD4,TNFRSF21,FBP1,KDM3A,CADM1,GBE1,CALML4	0.328771132297753
GO_REGULATION_OF_MEMBRANE_POTENTIAL	GO_BP	Down	0.0780226325193568	0.306594408070853	-0.294723965350413	-1.16861515163659	130	312	KCNJ2,PTPN3,DSC2,PRDX3,GRIK5,P2RX4,VCP,DGKI,PARK7,SMAD7,CHRNB2,WNT7A,KCNN4,KCNH2,TUSC2,JUP,RAB3GAP1,ATP1A2,SOD1,PKP2,SLC26A2,SLC9A1,PXK,GNA11,PINK1,PIAS3,CLN3,ATPIF1,KCNH6,KCNK6,SLC9A3R2,MLLT11,PRELID1,CATSPER3,KCND3,AKAP7,ATP1B1,CCK,SLC26A11,WDR1,GJA1,KCNJ10,GJA5,ZMYND8,GCLM,UCP2,HCN2,PTK2B,ATP1A1,TACR1,BNIP3,CAV1,ARL6IP5,PTEN,GPD1L,EDN1,KCNK7,UNC13B,WWP2,GLRX,FHL1,KCNE2,NLGN2,CHRNA4,KCNQ1,TPCN1,GRIN1,PRKCZ,TRPM4,CELF4,SNTA1,CHRNA1,GCLC,HEBP2,FKBP1B,RNF207,SLC26A9,ADORA1,SCN3B	0.279461346813644
