	Row.names	Sample_10uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected	GeneSymbol	GeneName
7233	ENSMUSG00000031980	12.0576784360863	11.5829158688341	11.0709652720188	11.7296255160999	11.4569856551601	11.7827519964818	Agt	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)
7234	ENSMUSG00000031981	6.96346617707515	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Capn9	calpain 9
7235	ENSMUSG00000031982	7.77373439678009	7.85096998898679	8.01503241027308	7.6024911066995	7.90137040814184	7.84472914395244	Arv1	ARV1 homolog, fatty acid homeostasis modulator
7236	ENSMUSG00000031983	9.57404653773571	9.80170683017849	10.3892342483553	9.56074414511478	9.70609281613285	10.1251567357867	2310022B05Rik	RIKEN cDNA 2310022B05 gene
7237	ENSMUSG00000031984	6.57481891120229	6.44138184684363	6.8158773910392	6.8201672183069	6.95660138149511	6.97184463987173	2810004N23Rik	RIKEN cDNA 2810004N23 gene
7238	ENSMUSG00000031985	10.7068023231941	10.7578873755677	10.9440505696678	10.8096524703967	10.8604159406522	10.8285165217999	Gnpat	glyceronephosphate O-acyltransferase
7239	ENSMUSG00000031986	8.16272323721867	8.69981215486588	7.74700656761178	8.19688521713548	8.77304187633622	8.36626739118888	Sprtn	SprT-like N-terminal domain
7240	ENSMUSG00000031987	11.1724402081457	10.9600102861433	11.1510613402972	10.9219501975161	11.0746305448451	11.2637755474593	Egln1	egl-9 family hypoxia-inducible factor 1
7241	ENSMUSG00000031988	10.3515009305626	10.9578585063344	10.7818163888014	10.9854200917264	11.3276678671038	11.3202532015571	Vps26b	VPS26 retromer complex component B
7242	ENSMUSG00000031990	11.5887944496269	12.1046620574925	11.5660986188056	11.6728416961647	11.6922188678521	11.7586573893551	Jam3	junction adhesion molecule 3
7243	ENSMUSG00000031993	8.10476774065551	8.94201777796955	8.43923157616461	8.96165380460081	8.75442876375561	8.97549133939311	Snx19	sorting nexin 19
7244	ENSMUSG00000031994	7.04989838354881	7.02211518074003	7.37039982570855	7.08576127530374	7.03085524987933	6.89521086115811	Adamts8	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8
7245	ENSMUSG00000031995	7.06572896722811	7.29924413113302	7.41184041927454	7.1648262424712	7.08083205810358	6.87391553040186	St14	suppression of tumorigenicity 14 (colon carcinoma)
7246	ENSMUSG00000031996	10.1419582327725	11.2014186662962	10.7171983999636	10.5362238470643	11.1128195351467	10.7037620359917	Aplp2	amyloid beta (A4) precursor-like protein 2
7247	ENSMUSG00000031997	7.97391908529557	8.35307582787819	8.29457807647445	8.28290932503618	8.45084473226415	8.49439233982369	Trpc6	transient receptor potential cation channel, subfamily C, member 6
7248	ENSMUSG00000032000	9.75532366509425	9.60045388555145	9.8682472746221	10.05660072993	10.015460328776	9.36687682878821	Birc3	baculoviral IAP repeat-containing 3
7249	ENSMUSG00000032002	6.94437788887167	6.76419814109042	6.78770226126989	6.9951994112315	6.91507874091142	6.57212866272437	Dcun1d5	DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)
7250	ENSMUSG00000032006	8.89548444931793	9.03193305348797	8.38740933981008	8.91332124142391	8.78531166847379	8.8204138156791	Pdgfd	platelet-derived growth factor, D polypeptide
7251	ENSMUSG00000032009	7.65347691226961	7.62726564312542	7.4609870868003	7.34089514753648	7.14181375331701	7.41659057588681	Sesn3	sestrin 3
7252	ENSMUSG00000032010	9.90066566175339	10.6684616849341	10.259580159555	10.0385659292506	10.7008812825856	10.3546799933128	Usp2	ubiquitin specific peptidase 2
7253	ENSMUSG00000032011	7.87541590024944	7.809942386384	8.43139400571841	7.85408215201917	8.11041259194188	7.72387254568433	Thy1	thymus cell antigen 1, theta
7254	ENSMUSG00000032012	8.46992569208107	8.85496011754285	9.06230871451326	8.44942131635851	8.81252476314269	8.76461501455386	Nectin1	nectin cell adhesion molecule 1
7255	ENSMUSG00000032013	6.63455681083024	7.23618434867708	6.91190301452639	7.20116429061886	6.8184210398433	6.82778920741568	Trim29	tripartite motif-containing 29
7256	ENSMUSG00000032014	8.52760687352013	8.42525444335426	8.06379751560523	8.19688521713548	8.27886279060114	8.52878521629896	Oaf	out at first homolog
7257	ENSMUSG00000032015	6.44138184684363	7.05741776782957	6.75700892307715	6.70737800315083	6.8184210398433	7.20403944819005	Pou2f3	POU domain, class 2, transcription factor 3
7258	ENSMUSG00000032017	6.78169862942956	6.92248583540742	6.97256794679932	7.05708342668657	6.8184210398433	7.14006039361221	Grik4	glutamate receptor, ionotropic, kainate 4
7259	ENSMUSG00000032018	7.55876862880815	6.82435361733234	6.84206458995134	7.07158926640146	7.06462779140639	7.16636084654961	Sc5d	sterol-C5-desaturase
7260	ENSMUSG00000032020	6.88213087748312	7.09076677950018	6.91190301452639	6.79536715093781	6.75916639656827	6.87391553040186	Ubash3b	ubiquitin associated and SH3 domain containing, B
7261	ENSMUSG00000032024	9.25246644639698	8.76846384945087	8.20371687984775	9.26631772197971	8.59202855988643	8.866131442633	Clmp	CXADR-like membrane protein
7262	ENSMUSG00000032026	7.6903660120414	7.43304939011363	7.41184041927454	7.77071579672809	7.93198542813013	7.81425266891204	Rexo2	RNA exonuclease 2
7263	ENSMUSG00000032028	6.57481891120229	6.58064493182539	6.8158773910392	6.44138184684363	6.57833403990211	6.63081234521615	Nxpe2	neurexophilin and PC-esterase domain family, member 2
7264	ENSMUSG00000032030	9.60394094115558	9.65813082723193	9.70768950665958	9.96653319392144	10.046441382134	9.74405220081091	Cul5	cullin 5
7265	ENSMUSG00000032033	6.44138184684363	6.44138184684363	6.44138184684363	6.67067459582011	6.44138184684363	6.44138184684363	Barx2	BarH-like homeobox 2
7266	ENSMUSG00000032034	6.44138184684363	6.44138184684363	6.68423679389588	6.44138184684363	6.44138184684363	6.44138184684363	Kcnj5	potassium inwardly-rectifying channel, subfamily J, member 5
7267	ENSMUSG00000032035	8.96881467180391	9.17020834757542	8.92208153125036	8.88600969183552	8.67069725910738	8.40793068058111	Ets1	E26 avian leukemia oncogene 1, 5' domain
7268	ENSMUSG00000032036	6.90382023956223	6.44138184684363	6.8158773910392	6.84343107456164	6.44138184684363	6.44138184684363	Kirrel3	kirre like nephrin family adhesion molecule 3
7269	ENSMUSG00000032038	7.52497002746217	7.15266577244868	6.75700892307715	7.21287762013216	7.37651875181075	7.16636084654961	St3gal4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
7270	ENSMUSG00000032040	6.90382023956223	7.09076677950018	6.88984360920885	6.9437370839751	6.84478036260167	7.14006039361221	Dcps	decapping enzyme, scavenger
7271	ENSMUSG00000032041	8.10476774065551	8.28577054476229	8.19899167626276	8.57182585967209	8.51962007392426	8.38157605018791	Tirap	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
7272	ENSMUSG00000032042	12.9054838739762	13.334586609588	13.5313192206812	12.9135009707666	13.3182426800187	13.4125476302944	Srpr	signal recognition particle receptor ('docking protein')
7273	ENSMUSG00000032044	7.04989838354881	6.6426717568592	6.44138184684363	6.76868269208766	6.44138184684363	6.82778920741568	Rpusd4	RNA pseudouridylate synthase domain containing 4
7274	ENSMUSG00000032046	7.44401294343956	7.42267418809784	7.20594343110415	7.50189332905193	7.43832045215744	7.36845448891945	Abhd12	abhydrolase domain containing 12
7275	ENSMUSG00000032047	7.48089583350051	7.78167760371702	7.23170125873527	7.70016561654058	7.84400137612531	7.5629940751114	Acat1	acetyl-Coenzyme A acetyltransferase 1
7276	ENSMUSG00000032050	9.99439131109364	10.0474659058312	10.0104684561543	10.1562553033442	10.0451633385577	9.65043539019286	Rdx	radixin
7277	ENSMUSG00000032051	7.01690704815953	6.85111446524411	6.84206458995134	7.1648262424712	6.9949901361561	7.14006039361221	Fdx1	ferredoxin 1
7278	ENSMUSG00000032053	6.44138184684363	6.44138184684363	6.63807133106245	6.70737800315083	6.68591843645892	6.44138184684363	Pou2af1	POU domain, class 2, associating factor 1
7279	ENSMUSG00000032058	8.42109462100828	8.02436042469528	8.02604911155854	8.10427315576831	8.07367462897708	7.8743615669899	Ppp2r1b	protein phosphatase 2, regulatory subunit A, beta
7280	ENSMUSG00000032059	7.97391908529557	7.52133725364428	7.81555607984446	7.57267154228701	7.45797985902875	7.33818743348998	Alg9	asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase)
7281	ENSMUSG00000032060	11.8172192033164	11.3807385887526	11.4679361023802	11.0784716038492	11.3210993484298	11.8755458326483	Cryab	crystallin, alpha B
7282	ENSMUSG00000032062	6.44138184684363	6.44138184684363	6.44138184684363	6.56934185496664	6.44138184684363	6.63081234521615	2310030G06Rik	RIKEN cDNA 2310030G06 gene
7283	ENSMUSG00000032064	9.38248483697121	8.91359699179933	9.47447803337331	9.38956035770427	9.76906434040014	9.60998974451261	Dixdc1	DIX domain containing 1
7284	ENSMUSG00000032066	6.44138184684363	6.44138184684363	6.88984360920885	6.44138184684363	6.44138184684363	6.44138184684363	Bco2	beta-carotene oxygenase 2
7285	ENSMUSG00000032067	6.92452870374606	6.58064493182539	6.57734284349729	6.8201672183069	6.91507874091142	6.74566730296614	Pts	6-pyruvoyl-tetrahydropterin synthase
7286	ENSMUSG00000032068	6.63455681083024	6.92248583540742	6.44138184684363	6.84343107456164	7.23695981095281	6.63081234521615	Plet1	placenta expressed transcript 1
7287	ENSMUSG00000032076	9.14609504876264	8.37043143142992	8.68112542420991	9.07789627825469	8.26074972619726	9.29036939881347	Cadm1	cell adhesion molecule 1
7288	ENSMUSG00000032077	7.35481207192412	6.98448514834338	6.95315341969457	7.13950167406684	7.37651875181075	7.21617118365318	Bud13	BUD13 homolog
7289	ENSMUSG00000032078	8.32572881789436	8.24832759833726	7.96986719409736	8.29863511973735	8.18063506421041	8.10583247875958	Zpr1	ZPR1 zinc finger
7290	ENSMUSG00000032080	6.44138184684363	6.44138184684363	6.68423679389588	6.92535587269683	6.63945197202666	6.67539591429682	Apoa4	apolipoprotein A-IV
7291	ENSMUSG00000032083	7.17995646500933	7.05741776782957	6.991290469533	7.46859039438916	7.21103853966088	6.85150634087641	Apoa1	apolipoprotein A-I
7292	ENSMUSG00000032085	9.58241193340749	9.73003845223191	9.74061163993684	10.1050958692344	10.2854877372796	10.2252045124959	Tagln	transgelin
7293	ENSMUSG00000032086	9.45525309344825	8.90495705242358	8.7814173020533	9.07131554889916	9.3115836350675	9.2565894483251	Bace1	beta-site APP cleaving enzyme 1
7294	ENSMUSG00000032087	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Dscaml1	DS cell adhesion molecule like 1
7295	ENSMUSG00000032089	6.44138184684363	6.44138184684363	6.57734284349729	6.8201672183069	6.75916639656827	6.57212866272437	Il10ra	interleukin 10 receptor, alpha
7296	ENSMUSG00000032091	6.83515225231984	6.94401101588253	6.68423679389588	6.62693519732662	6.84478036260167	6.775303267479	Tmprss4	transmembrane protease, serine 4
7297	ENSMUSG00000032092	7.09621778905728	6.44138184684363	7.06047322977923	6.56934185496664	6.75916639656827	6.71280947435967	Mpzl2	myelin protein zero-like 2
7298	ENSMUSG00000032093	6.75151734804763	6.44138184684363	7.54316533989911	6.44138184684363	6.8184210398433	6.44138184684363	Cd3e	CD3 antigen, epsilon polypeptide
7299	ENSMUSG00000032096	9.54009841706649	9.56618633041364	9.26273177333639	9.55760424908538	9.46919662045507	9.58934061775224	Arcn1	archain 1
7300	ENSMUSG00000032097	10.0585752586694	10.885834061361	10.9419700812162	11.1358503694645	11.2440438606332	11.2973995909017	Ddx6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6
7301	ENSMUSG00000032109	8.21800455328198	8.62749464837636	8.249987180916	8.25084547128796	8.13596984779093	8.09626531568213	Nlrx1	NLR family member X1
7302	ENSMUSG00000032110	6.44138184684363	6.44138184684363	6.44138184684363	6.76868269208766	6.44138184684363	6.44138184684363	Acrv1	acrosomal vesicle protein 1
7303	ENSMUSG00000032112	7.20575161347482	7.20940798782359	6.84206458995134	7.0996205406193	6.93627975404148	7.21617118365318	Trappc4	trafficking protein particle complex 4
7304	ENSMUSG00000032113	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.89521086115811	Chek1	checkpoint kinase 1
7305	ENSMUSG00000032114	7.37546077586794	6.92248583540742	7.31551992022544	7.20116429061886	7.34383637135538	7.49703859361408	Slc37a4	solute carrier family 37 (glucose-6-phosphate transporter), member 4
7306	ENSMUSG00000032115	8.69004814953308	8.45786186980181	8.68112542420991	8.6780346890321	9.06140744945693	8.96320437000582	Hyou1	hypoxia up-regulated 1
7307	ENSMUSG00000032116	9.50534333586223	9.27421859653909	9.29042465219471	9.30981570070531	9.2180070759623	9.12402625941114	Stt3a	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)
7308	ENSMUSG00000032118	6.98187421243146	6.6426717568592	6.44138184684363	6.79536715093781	7.06462779140639	6.98931574690059	Fez1	fasciculation and elongation protein zeta 1 (zygin I)
7309	ENSMUSG00000032119	6.80940306596451	6.96464353125893	6.75700892307715	7.01131058275066	7.12709311533566	6.87391553040186	Hinfp	histone H4 transcription factor
7310	ENSMUSG00000032120	9.16178004982047	9.06326436818026	9.22569904027532	8.97112403433893	9.04120646405918	9.0883189870985	C2cd2l	C2 calcium-dependent domain containing 2-like
7311	ENSMUSG00000032121	6.57481891120229	6.44138184684363	6.63807133106245	6.79536715093781	6.44138184684363	6.57212866272437	Tmem218	transmembrane protein 218
7312	ENSMUSG00000032122	8.07975463638722	7.41217327386526	7.94069081526031	7.88234342736218	7.55904577799532	7.89749696248668	Slc37a2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2
7313	ENSMUSG00000032123	7.67577525047335	7.6840612352869	7.65039251800113	7.78303792849582	7.68903414849984	7.89175901233076	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)
7314	ENSMUSG00000032125	8.03858281050834	9.51039062434026	9.75756701167289	8.34841761873636	8.08956064795894	7.92574491534458	Robo4	roundabout guidance receptor 4
7315	ENSMUSG00000032126	8.77769972630327	8.55851630777213	8.47772104771354	8.5170039958957	8.63705976377146	8.70941351950481	Hmbs	hydroxymethylbilane synthase
7316	ENSMUSG00000032127	10.8727926226009	11.0238731117921	11.3257806198837	11.1138231217749	11.2515243931994	11.0418210989495	Vps11	VPS11, CORVET/HOPS core subunit
7317	ENSMUSG00000032131	7.56703046678347	8.53216923627254	7.28070219947331	8.08111401637193	8.54541770200014	8.09145235870448	Abcg4	ATP binding cassette subfamily G member 4
7318	ENSMUSG00000032135	11.0711835030746	11.3709120343112	12.1583638922356	10.6169011228823	11.1096734166976	11.1322324749581	Mcam	melanoma cell adhesion molecule
7319	ENSMUSG00000032171	7.11092824097446	7.23618434867708	7.4704956781976	7.24693762259025	7.06462779140639	7.25141326517358	Pin1	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1
7320	ENSMUSG00000032172	7.34429142941373	7.54895843118821	7.95245290448636	7.61705893678399	7.45797985902875	7.42590116101147	Olfm2	olfactomedin 2
7321	ENSMUSG00000032174	6.57481891120229	6.44138184684363	6.78770226126989	6.44138184684363	6.44138184684363	6.44138184684363	Icam5	intercellular adhesion molecule 5, telencephalin
7322	ENSMUSG00000032175	8.40568878460285	8.34430776122888	9.11092034158543	8.89101533493166	8.89109137905319	8.68849760922391	Tyk2	tyrosine kinase 2
7323	ENSMUSG00000032177	10.2530586499428	10.697727076239	10.6887520097387	10.0442253822648	10.1464731715156	10.3689223169359	Pde4a	phosphodiesterase 4A, cAMP specific
7324	ENSMUSG00000032178	7.62293238334328	7.87090844291751	7.82874399024209	7.77071579672809	7.44820499289776	7.40717846833426	Ilf3	interleukin enhancer binding factor 3
7325	ENSMUSG00000032179	8.24912756599731	7.67614569963066	7.42189392817457	8.08111401637193	7.88258269864774	8.2279908215549	Bmp5	bone morphogenetic protein 5
7326	ENSMUSG00000032180	8.08982400534676	7.32310894694301	7.65039251800113	7.6024911066995	7.67370325501297	7.61712828359322	Tmed1	transmembrane p24 trafficking protein 1
7327	ENSMUSG00000032181	6.44138184684363	6.44138184684363	6.44138184684363	6.56934185496664	6.44138184684363	6.85150634087641	Scg3	secretogranin III
7328	ENSMUSG00000032182	7.19297042711168	7.55798612251352	7.5343905177389	7.50189332905193	7.5847956670522	7.42590116101147	Yipf2	Yip1 domain family, member 2
7329	ENSMUSG00000032184	6.67995620631423	7.15266577244868	6.8158773910392	6.79536715093781	6.89287391576668	6.71280947435967	Lysmd2	LysM, putative peptidoglycan-binding, domain containing 2
7330	ENSMUSG00000032185	10.1350899179827	10.391525377397	10.4729810002061	10.2740536555127	10.3576956429964	10.2509914583416	Carm1	coactivator-associated arginine methyltransferase 1
7331	ENSMUSG00000032186	8.27088488452715	8.46988042987868	7.75406916996339	8.10427315576831	7.93800794105628	8.01676159856305	Tmod2	tropomodulin 2
7332	ENSMUSG00000032187	8.07468722797454	8.68633313271685	8.83766690337147	8.67218699758958	8.69048383282853	8.50134369567216	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
7333	ENSMUSG00000032192	10.6288414375166	10.1916456640543	10.3992163089332	10.2885046726813	10.337868641178	10.3179802737488	Gnb5	guanine nucleotide binding protein (G protein), beta 5
7334	ENSMUSG00000032193	9.75976589786499	9.9037995574885	9.86254930312915	9.80703823729727	10.2153216569981	10.4291191036283	Ldlr	low density lipoprotein receptor
7335	ENSMUSG00000032194	10.2678253939236	10.9045352299315	10.394233600032	10.1822200906606	10.7463793124705	10.5485902543409	Kank2	KN motif and ankyrin repeat domains 2
7336	ENSMUSG00000032198	9.77007928983242	10.4609630108969	10.9944868986414	10.1094270274706	10.5046962323199	10.0788185671687	Dock6	dedicator of cytokinesis 6
7337	ENSMUSG00000032199	8.78354232883456	8.66241633593934	8.46629393667032	8.91086031513816	8.83627149153903	8.63943693719069	Polr2m	polymerase (RNA) II (DNA directed) polypeptide M
7338	ENSMUSG00000032202	7.31188923495641	6.92248583540742	6.91190301452639	7.2900888805195	7.15622000475769	7.43511299243483	Rab27a	RAB27A, member RAS oncogene family
7339	ENSMUSG00000032204	6.44138184684363	6.44138184684363	6.44138184684363	6.79536715093781	6.44138184684363	6.44138184684363	Aqp9	aquaporin 9
7340	ENSMUSG00000032212	6.92452870374606	7.13772467246758	6.991290469533	6.97859911009936	7.01320797414593	6.98931574690059	Sltm	SAFB-like, transcription modulator
7341	ENSMUSG00000032215	6.96346617707515	6.72942764256881	6.44138184684363	6.73961108243289	6.72491540983763	6.98931574690059	Rsl24d1	ribosomal L24 domain containing 1
7342	ENSMUSG00000032216	11.1178814036439	11.1959034172963	10.8968925802134	11.2429881429181	11.0188354337468	11.1898428039919	Nedd4	neural precursor cell expressed, developmentally down-regulated 4
7343	ENSMUSG00000032217	10.4089350309126	10.5368426765857	10.8818045611332	10.7649455301423	11.1147040946069	10.8710758049761	Rnf111	ring finger 111
7344	ENSMUSG00000032218	8.54859844212702	8.00117472722336	8.56570678738224	8.18836692318228	8.08428925815502	8.76745945247913	Ccnb2	cyclin B2
7345	ENSMUSG00000032220	8.44009533889709	8.90206516541152	9.15330289980331	8.76832349507082	8.89955315559203	8.38537454613706	Myo1e	myosin IE
7346	ENSMUSG00000032221	6.99966902016005	6.44138184684363	6.88984360920885	6.70737800315083	6.68591843645892	6.80250645500731	Mns1	meiosis-specific nuclear structural protein 1
7347	ENSMUSG00000032224	6.57481891120229	6.58064493182539	6.57734284349729	6.67067459582011	6.91507874091142	7.05417790531993	Fam81a	family with sequence similarity 81, member A
7348	ENSMUSG00000032226	7.9228656891139	7.60187143902423	7.12253404337746	7.17714805760685	7.03085524987933	7.73059829980603	Gcnt3	glucosaminyl (N-acetyl) transferase 3, mucin type
7349	ENSMUSG00000032228	8.4249173122404	8.12330056011053	8.29019055552312	8.5170039958957	8.31431420118772	8.41536172572323	Tcf12	transcription factor 12
7350	ENSMUSG00000032231	9.44061981768947	9.58251833000185	9.45952931665584	9.01067826144084	9.21124675473195	9.50030516348513	Anxa2	annexin A2
7351	ENSMUSG00000032232	8.16742806034932	7.53063621479598	7.93476282493612	7.83676208881418	7.49604145922234	7.68254679637799	Cgnl1	cingulin-like 1
7352	ENSMUSG00000032235	7.38559714398636	7.10679929547938	7.70357046092608	7.45146235336668	7.19772501116091	7.31736853157149	Ice2	interactor of little elongation complex ELL subunit 2
7353	ENSMUSG00000032238	8.23588594445348	9.12145769083999	8.67133179406546	9.04244254302653	8.81849982277637	8.52197855761692	Rora	RAR-related orphan receptor alpha
7354	ENSMUSG00000032239	6.78169862942956	7.46345769068095	6.44138184684363	6.84343107456164	6.57833403990211	6.97184463987173	Rp9	retinitis pigmentosa 9 (human)
7355	ENSMUSG00000032243	8.15325779906101	8.69645496112102	8.03696101196697	8.15367832909567	8.53073830214632	8.43375303443288	Itga11	integrin alpha 11
7356	ENSMUSG00000032244	9.85147717028142	10.2305646973236	9.67239017248967	9.40185296581623	9.6436631707039	9.67930239412454	Fem1b	feminization 1 homolog b (C. elegans)
7357	ENSMUSG00000032245	7.44401294343956	7.07431713917658	7.21893532801184	7.24693762259025	7.26201158818903	7.42590116101147	Cln6	ceroid-lipofuscinosis, neuronal 6
7358	ENSMUSG00000032246	6.44138184684363	6.85111446524411	6.44138184684363	6.56934185496664	6.68591843645892	6.74566730296614	Calml4	calmodulin-like 4
7359	ENSMUSG00000032249	7.09621778905728	6.98448514834338	7.16549358684583	7.02697258896317	7.12709311533566	7.16636084654961	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A
7360	ENSMUSG00000032251	7.28953579784903	7.12244342829267	7.02692090750111	7.21287762013216	7.11203800570601	7.09856325024891	Irak1bp1	interleukin-1 receptor-associated kinase 1 binding protein 1
7361	ENSMUSG00000032252	8.66483801843704	8.98905205108427	8.49280249037952	9.16286472148037	9.10583961412584	9.15023489541835	Glce	glucuronyl C5-epimerase
7362	ENSMUSG00000032253	8.02805658880951	8.0414468527107	7.78867500533754	7.82505724791127	7.68139832341003	7.47977931931189	Phip	pleckstrin homology domain interacting protein
7363	ENSMUSG00000032254	6.44138184684363	6.44138184684363	6.44138184684363	6.56934185496664	6.44138184684363	6.44138184684363	Kif23	kinesin family member 23
7364	ENSMUSG00000032258	7.16669761614614	7.31126571190137	7.4704956781976	7.39797223495832	7.15622000475769	7.29599491170333	Lca5	Leber congenital amaurosis 5 (human)
7365	ENSMUSG00000032259	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.63945197202666	6.44138184684363	Drd2	dopamine receptor D2
7366	ENSMUSG00000032261	7.41529966031753	7.09076677950018	7.28070219947331	6.97859911009936	6.95660138149511	6.775303267479	Sh3bgrl2	SH3 domain binding glutamic acid-rich protein like 2
7367	ENSMUSG00000032262	6.63455681083024	6.44138184684363	6.44138184684363	6.56934185496664	6.44138184684363	6.67539591429682	Elovl4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4
7368	ENSMUSG00000032263	6.88213087748312	6.44138184684363	6.78770226126989	6.8862991712536	6.89287391576668	6.82778920741568	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide
7369	ENSMUSG00000032264	8.10970708944048	8.15451322144426	7.98701585854301	8.04307568364534	8.04670652416016	7.72387254568433	Zw10	zw10 kinetochore protein
7370	ENSMUSG00000032265	11.4633972893546	10.8361019697062	10.6821739212597	11.3209919488108	11.4654989578972	11.281972415923	Fam46a	family with sequence similarity 46, member A
7371	ENSMUSG00000032267	8.31744672120762	7.84424079986629	7.93476282493612	8.26698149204467	7.9676417232225	8.13871995355345	Usp28	ubiquitin specific peptidase 28
7372	ENSMUSG00000032269	6.63455681083024	6.44138184684363	6.44138184684363	6.56934185496664	6.44138184684363	6.44138184684363	Htr3a	5-hydroxytryptamine (serotonin) receptor 3A
7373	ENSMUSG00000032271	7.34429142941373	6.8999417674626	7.06047322977923	7.0996205406193	7.06462779140639	7.33818743348998	Nnmt	nicotinamide N-methyltransferase
7374	ENSMUSG00000032278	12.294965668001	10.9104711937089	10.7083157921229	11.6479647083867	10.9392283910957	11.3257882421239	Paqr5	progestin and adipoQ receptor family member V
7375	ENSMUSG00000032279	10.4089350309126	10.9947311286748	10.8968925802134	10.7167140055538	10.9595248047483	11.0211153977044	Idh3a	isocitrate dehydrogenase 3 (NAD+) alpha
7376	ENSMUSG00000032280	10.895777052327	11.2566846208784	11.0171105552929	11.0503972798834	10.8861722044396	10.5685746800027	Tle3	transducin-like enhancer of split 3
7377	ENSMUSG00000032281	6.67995620631423	7.61887505574783	7.71825716304702	7.11318595789574	7.15622000475769	7.08411707641673	Acsbg1	acyl-CoA synthetase bubblegum family member 1
7378	ENSMUSG00000032285	7.56703046678347	7.24921927761806	7.50755404320854	7.38872494526371	7.65813072581401	7.42590116101147	Dnaja4	DnaJ heat shock protein family (Hsp40) member A4
7379	ENSMUSG00000032288	7.59139075583281	7.51194327319574	7.71825716304702	7.51809698388839	7.4676480982819	7.35848813979576	Imp3	IMP3, U3 small nucleolar ribonucleoprotein
7380	ENSMUSG00000032289	11.6162420337713	12.1991493639214	11.581716770279	12.4287501902468	12.5675151296097	12.0243660885053	Thsd4	thrombospondin, type I, domain containing 4
7381	ENSMUSG00000032290	11.8446575624603	12.2717653388085	12.4565897036182	11.6608418719166	12.0502041665243	12.1749751551934	Ptpn9	protein tyrosine phosphatase, non-receptor type 9
7382	ENSMUSG00000032292	6.63455681083024	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Nr2e3	nuclear receptor subfamily 2, group E, member 3
7383	ENSMUSG00000032293	7.04989838354881	6.6426717568592	6.91190301452639	6.8201672183069	6.68591843645892	6.97184463987173	Ireb2	iron responsive element binding protein 2
7384	ENSMUSG00000032294	11.3996411083649	11.2939867801547	10.9398867360538	10.6795006583699	10.8626408663503	11.1173396622326	Pkm	pyruvate kinase, muscle
7385	ENSMUSG00000032295	8.59296626083223	9.19397808027473	8.34184953079864	8.73516306727503	8.98412386468909	8.84748881310034	Man2c1	mannosidase, alpha, class 2C, member 1
7386	ENSMUSG00000032297	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	6.44138184684363	Celf6	CUGBP, Elav-like family member 6
7387	ENSMUSG00000032298	7.2547582405975	7.64383206376554	7.32679540365674	7.39797223495832	7.4676480982819	7.51397555425976	Neil1	nei endonuclease VIII-like 1 (E. coli)
7388	ENSMUSG00000032299	6.80940306596451	6.79556205618455	7.02692090750111	6.8201672183069	6.63945197202666	6.44138184684363	Commd4	COMM domain containing 4
7389	ENSMUSG00000032300	11.380641900327	11.2412672554372	11.5835438636409	11.2141750417409	11.2589685555184	11.5079406821478	1700017B05Rik	RIKEN cDNA 1700017B05 gene
7390	ENSMUSG00000032301	7.38559714398636	6.92248583540742	6.95315341969457	7.18925746200446	7.06462779140639	6.98931574690059	Psma4	proteasome (prosome, macropain) subunit, alpha type 4
7391	ENSMUSG00000032303	6.44138184684363	6.85111446524411	6.44138184684363	6.44138184684363	6.44138184684363	6.85150634087641	Chrna3	cholinergic receptor, nicotinic, alpha polypeptide 3
7392	ENSMUSG00000032305	7.40551305106688	7.35763493747887	7.34888658044811	7.30051227208433	7.30979536439792	7.28508741959002	Fam219b	family with sequence similarity 219, member B
7393	ENSMUSG00000032306	8.62283655363884	8.12855991376486	8.15069290407013	8.21792269102404	8.25617961069208	8.22368020471583	Mpi	mannose phosphate isomerase
